id,sonde_event_id,Date,Time,Temp,SpCond,DO
,2,2003-08-13,17:42:00,19.54,148.7,7.76
,2,2003-08-13,17:44:00,19.54,148.7,7.78
,2,2003-08-13,17:46:00,19.53,148.7,7.72
,2,2003-08-13,17:48:00,19.52,148.6,7.77
,2,2003-08-13,17:50:00,19.52,148.6,7.76
,2,2003-08-13,17:52:00,19.51,148.8,7.7
,2,2003-08-13,17:54:00,19.51,148.6,7.54
,2,2003-08-13,17:56:00,19.5,148.9,7.78
,2,2003-08-13,17:58:00,19.5,148.6,7.71
,2,2003-08-13,18:00:00,19.5,148.8,7.74
,2,2003-08-13,18:02:00,19.5,148.6,7.75
,2,2003-08-13,18:04:00,19.5,148.8,7.75
,2,2003-08-13,18:06:00,19.49,148.8,7.75
,2,2003-08-13,18:08:00,19.49,148.8,7.79
,2,2003-08-13,18:10:00,19.49,148.8,7.76
,2,2003-08-13,18:12:00,19.49,148.8,7.61
,2,2003-08-13,18:14:00,19.49,148.8,7.65
,2,2003-08-13,18:16:00,19.48,148.6,7.66
,2,2003-08-13,18:18:00,19.48,148.8,7.72
,2,2003-08-13,18:20:00,19.48,148.8,7.74
,2,2003-08-13,18:22:00,19.47,148.8,7.57
,2,2003-08-13,18:24:00,19.47,148.9,7.79
,2,2003-08-13,18:26:00,19.47,148.9,7.64
,2,2003-08-13,18:28:00,19.46,148.9,7.71
,2,2003-08-13,18:30:00,19.45,148.9,7.69
,2,2003-08-13,18:32:00,19.44,148.7,7.64
,2,2003-08-13,18:34:00,19.43,148.9,7.74
,2,2003-08-13,18:36:00,19.43,148.9,7.76
,2,2003-08-13,18:38:00,19.42,148.9,7.78
,2,2003-08-13,18:40:00,19.41,149.0,7.64
,2,2003-08-13,18:42:00,19.4,148.9,7.62
,2,2003-08-13,18:44:00,19.4,149.0,7.83
,2,2003-08-13,18:46:00,19.39,148.8,7.79
,2,2003-08-13,18:48:00,19.38,149.0,7.75
,2,2003-08-13,18:50:00,19.38,149.0,7.67
,2,2003-08-13,18:52:00,19.37,149.0,7.72
,2,2003-08-13,18:54:00,19.36,149.0,7.61
,2,2003-08-13,18:56:00,19.36,148.8,7.44
,2,2003-08-13,18:58:00,19.35,149.0,7.75
,2,2003-08-13,19:00:00,19.35,149.1,7.68
,2,2003-08-13,19:02:00,19.34,149.0,7.79
,2,2003-08-13,19:04:00,19.34,149.2,7.69
,2,2003-08-13,19:06:00,19.33,149.1,7.66
,2,2003-08-13,19:08:00,19.33,149.1,7.76
,2,2003-08-13,19:10:00,19.33,149.1,7.8
,2,2003-08-13,19:12:00,19.33,149.1,7.75
,2,2003-08-13,19:14:00,19.33,149.1,7.68
,2,2003-08-13,19:16:00,19.32,149.1,7.67
,2,2003-08-13,19:18:00,19.32,149.1,7.65
,2,2003-08-13,19:20:00,19.32,149.2,7.72
,2,2003-08-13,19:22:00,19.31,149.1,7.68
,2,2003-08-13,19:24:00,19.31,149.2,7.72
,2,2003-08-13,19:26:00,19.31,149.1,7.68
,2,2003-08-13,19:28:00,19.31,149.1,7.74
,2,2003-08-13,19:30:00,19.31,149.2,7.71
,2,2003-08-13,19:32:00,19.31,149.2,7.71
,2,2003-08-13,19:34:00,19.3,149.2,7.73
,2,2003-08-13,19:36:00,19.29,149.1,7.69
,2,2003-08-13,19:38:00,19.29,149.2,7.51
,2,2003-08-13,19:40:00,19.29,149.2,7.7
,2,2003-08-13,19:42:00,19.28,149.1,7.7
,2,2003-08-13,19:44:00,19.28,149.2,7.69
,2,2003-08-13,19:46:00,19.27,149.2,7.64
,2,2003-08-13,19:48:00,19.27,149.2,7.71
,2,2003-08-13,19:50:00,19.27,149.2,7.73
,2,2003-08-13,19:52:00,19.26,149.2,7.64
,2,2003-08-13,19:54:00,19.26,149.3,7.61
,2,2003-08-13,19:56:00,19.25,149.3,7.66
,2,2003-08-13,19:58:00,19.24,149.3,7.6
,2,2003-08-13,20:00:00,19.24,149.5,7.62
,2,2003-08-13,20:02:00,19.23,149.5,7.71
,2,2003-08-13,20:04:00,19.23,149.4,7.64
,2,2003-08-13,20:06:00,19.22,149.6,7.79
,2,2003-08-13,20:08:00,19.22,149.6,7.6
,2,2003-08-13,20:10:00,19.21,149.4,7.73
,2,2003-08-13,20:12:00,19.21,149.6,7.68
,2,2003-08-13,20:14:00,19.2,149.6,7.6
,2,2003-08-13,20:16:00,19.2,149.6,7.54
,2,2003-08-13,20:18:00,19.2,149.7,7.72
,2,2003-08-13,20:20:00,19.19,149.6,7.62
,2,2003-08-13,20:22:00,19.19,149.6,7.53
,2,2003-08-13,20:24:00,19.18,149.6,7.6
,2,2003-08-13,20:26:00,19.18,149.7,7.59
,2,2003-08-13,20:28:00,19.17,149.6,7.6
,2,2003-08-13,20:30:00,19.17,149.7,7.66
,2,2003-08-13,20:32:00,19.16,149.8,7.55
,2,2003-08-13,20:34:00,19.15,149.7,7.73
,2,2003-08-13,20:36:00,19.15,149.7,7.58
,2,2003-08-13,20:38:00,19.14,149.7,7.62
,2,2003-08-13,20:40:00,19.14,149.7,7.69
,2,2003-08-13,20:42:00,19.13,149.7,7.58
,2,2003-08-13,20:44:00,19.13,149.7,7.63
,2,2003-08-13,20:46:00,19.13,149.7,7.75
,2,2003-08-13,20:48:00,19.12,149.8,7.69
,2,2003-08-13,20:50:00,19.12,149.8,7.52
,2,2003-08-13,20:52:00,19.11,149.7,7.6
,2,2003-08-13,20:54:00,19.1,149.8,7.79
,2,2003-08-13,20:56:00,19.1,149.7,7.73
,2,2003-08-13,20:58:00,19.1,149.8,7.57
,2,2003-08-13,21:00:00,19.09,149.8,7.66
,2,2003-08-13,21:02:00,19.09,149.8,7.6
,2,2003-08-13,21:04:00,19.08,149.8,7.62
,2,2003-08-13,21:06:00,19.08,149.8,7.63
,2,2003-08-13,21:08:00,19.07,149.9,7.72
,2,2003-08-13,21:10:00,19.07,149.9,7.68
,2,2003-08-13,21:12:00,19.06,149.9,7.75
,2,2003-08-13,21:14:00,19.05,150.0,7.61
,2,2003-08-13,21:16:00,19.05,149.9,7.7
,2,2003-08-13,21:18:00,19.05,149.9,7.67
,2,2003-08-13,21:20:00,19.04,150.0,7.81
,2,2003-08-13,21:22:00,19.03,149.9,7.78
,2,2003-08-13,21:24:00,19.03,149.9,7.61
,2,2003-08-13,21:26:00,19.02,150.0,7.68
,2,2003-08-13,21:28:00,19.02,149.9,7.57
,2,2003-08-13,21:30:00,19.02,150.0,7.76
,2,2003-08-13,21:32:00,19.01,150.2,7.68
,2,2003-08-13,21:34:00,19.01,150.0,7.66
,2,2003-08-13,21:36:00,19.0,149.9,7.7
,2,2003-08-13,21:38:00,19.0,149.9,7.77
,2,2003-08-13,21:40:00,18.99,150.0,7.68
,2,2003-08-13,21:42:00,18.99,149.9,7.62
,2,2003-08-13,21:44:00,18.98,149.9,7.53
,2,2003-08-13,21:46:00,18.98,150.0,7.7
,2,2003-08-13,21:48:00,18.97,149.9,7.77
,2,2003-08-13,21:50:00,18.97,150.0,7.64
,2,2003-08-13,21:52:00,18.97,149.9,7.73
,2,2003-08-13,21:54:00,18.96,150.0,7.54
,2,2003-08-13,21:56:00,18.97,149.9,7.67
,2,2003-08-13,21:58:00,18.96,150.0,7.63
,2,2003-08-13,22:00:00,18.96,150.0,7.69
,2,2003-08-13,22:02:00,18.96,149.9,7.66
,2,2003-08-13,22:04:00,18.95,150.0,7.86
,2,2003-08-13,22:06:00,18.95,149.8,7.68
,2,2003-08-13,22:08:00,18.94,149.8,7.74
,2,2003-08-13,22:10:00,18.94,150.0,7.71
,2,2003-08-13,22:12:00,18.93,150.0,7.59
,2,2003-08-13,22:14:00,18.93,150.0,7.74
,2,2003-08-13,22:16:00,18.93,150.1,7.67
,2,2003-08-13,22:18:00,18.92,150.0,7.72
,2,2003-08-13,22:20:00,18.92,150.0,7.76
,2,2003-08-13,22:22:00,18.91,149.8,7.78
,2,2003-08-13,22:24:00,18.91,150.0,7.74
,2,2003-08-13,22:26:00,18.9,150.1,7.71
,2,2003-08-13,22:28:00,18.89,150.1,7.66
,2,2003-08-13,22:30:00,18.89,150.0,7.83
,2,2003-08-13,22:32:00,18.88,150.1,7.81
,2,2003-08-13,22:34:00,18.88,150.1,7.63
,2,2003-08-13,22:36:00,18.87,150.1,7.65
,2,2003-08-13,22:38:00,18.87,150.0,7.7
,2,2003-08-13,22:40:00,18.87,149.9,7.69
,2,2003-08-13,22:42:00,18.86,149.9,7.75
,2,2003-08-13,22:44:00,18.86,150.1,7.87
,2,2003-08-13,22:46:00,18.86,149.9,7.66
,2,2003-08-13,22:48:00,18.85,149.9,7.52
,2,2003-08-13,22:50:00,18.85,150.1,7.84
,2,2003-08-13,22:52:00,18.84,150.1,7.81
,2,2003-08-13,22:54:00,18.84,149.9,7.74
,2,2003-08-13,22:56:00,18.83,149.9,7.64
,2,2003-08-13,22:58:00,18.82,150.1,7.88
,2,2003-08-13,23:00:00,18.83,149.8,7.66
,2,2003-08-13,23:02:00,18.82,149.9,7.8
,2,2003-08-13,23:04:00,18.82,149.8,7.82
,2,2003-08-13,23:06:00,18.82,149.9,7.86
,2,2003-08-13,23:08:00,18.82,149.8,7.79
,2,2003-08-13,23:10:00,18.82,149.8,7.75
,2,2003-08-13,23:12:00,18.81,149.7,7.72
,2,2003-08-13,23:14:00,18.81,149.7,7.85
,2,2003-08-13,23:16:00,18.8,149.7,7.79
,2,2003-08-13,23:18:00,18.8,149.8,7.78
,2,2003-08-13,23:20:00,18.8,149.6,7.73
,2,2003-08-13,23:22:00,18.79,149.6,7.75
,2,2003-08-13,23:24:00,18.79,149.6,7.75
,2,2003-08-13,23:26:00,18.78,149.6,7.83
,2,2003-08-13,23:28:00,18.78,149.6,7.82
,2,2003-08-13,23:30:00,18.77,149.8,7.86
,2,2003-08-13,23:32:00,18.77,149.6,7.78
,2,2003-08-13,23:34:00,18.77,149.5,7.64
,2,2003-08-13,23:36:00,18.76,149.6,7.79
,2,2003-08-13,23:38:00,18.76,149.6,7.71
,2,2003-08-13,23:40:00,18.75,149.8,7.77
,2,2003-08-13,23:42:00,18.75,149.6,7.78
,2,2003-08-13,23:44:00,18.75,149.6,7.72
,2,2003-08-13,23:46:00,18.74,149.6,7.72
,2,2003-08-13,23:48:00,18.74,149.8,7.79
,2,2003-08-13,23:50:00,18.73,149.8,7.85
,2,2003-08-13,23:52:00,18.73,149.6,7.82
,2,2003-08-13,23:54:00,18.73,149.7,7.75
,2,2003-08-13,23:56:00,18.72,149.7,7.8
,2,2003-08-13,23:58:00,18.72,149.7,7.77
,2,2003-08-14,00:00:00,18.72,149.6,7.77
,2,2003-08-14,00:02:00,18.71,149.7,7.74
,2,2003-08-14,00:04:00,18.71,149.7,7.66
,2,2003-08-14,00:06:00,18.7,149.7,7.8
,2,2003-08-14,00:08:00,18.7,149.6,7.8
,2,2003-08-14,00:10:00,18.69,149.7,7.89
,2,2003-08-14,00:12:00,18.7,149.6,7.76
,2,2003-08-14,00:14:00,18.69,149.7,7.92
,2,2003-08-14,00:16:00,18.69,149.9,7.83
,2,2003-08-14,00:18:00,18.68,149.9,7.81
,2,2003-08-14,00:20:00,18.68,149.7,7.69
,2,2003-08-14,00:22:00,18.68,149.7,7.79
,2,2003-08-14,00:24:00,18.67,149.7,7.88
,2,2003-08-14,00:26:00,18.67,149.9,7.63
,2,2003-08-14,00:28:00,18.66,149.7,7.75
,2,2003-08-14,00:30:00,18.66,149.7,7.82
,2,2003-08-14,00:32:00,18.66,149.7,7.76
,2,2003-08-14,00:34:00,18.66,149.9,7.87
,2,2003-08-14,00:36:00,18.65,149.6,7.66
,2,2003-08-14,00:38:00,18.65,149.6,7.87
,2,2003-08-14,00:40:00,18.65,149.6,7.75
,2,2003-08-14,00:42:00,18.64,149.6,7.82
,2,2003-08-14,00:44:00,18.64,149.7,7.77
,2,2003-08-14,00:46:00,18.64,149.7,7.73
,2,2003-08-14,00:48:00,18.63,149.7,7.68
,2,2003-08-14,00:50:00,18.63,149.7,7.84
,2,2003-08-14,00:52:00,18.63,149.6,7.8
,2,2003-08-14,00:54:00,18.62,149.7,7.76
,2,2003-08-14,00:56:00,18.62,149.6,7.8
,2,2003-08-14,00:58:00,18.62,149.6,7.74
,2,2003-08-14,01:00:00,18.61,149.6,7.79
,2,2003-08-14,01:02:00,18.62,149.7,7.7
,2,2003-08-14,01:04:00,18.61,149.6,7.77
,2,2003-08-14,01:06:00,18.61,149.7,7.78
,2,2003-08-14,01:08:00,18.6,149.6,7.74
,2,2003-08-14,01:10:00,18.6,149.6,7.76
,2,2003-08-14,01:12:00,18.6,149.6,7.82
,2,2003-08-14,01:14:00,18.6,149.6,7.81
,2,2003-08-14,01:16:00,18.59,149.6,7.83
,2,2003-08-14,01:18:00,18.59,149.6,7.82
,2,2003-08-14,01:20:00,18.59,149.6,7.75
,2,2003-08-14,01:22:00,18.58,149.4,7.85
,2,2003-08-14,01:24:00,18.58,149.5,7.74
,2,2003-08-14,01:26:00,18.57,149.4,7.83
,2,2003-08-14,01:28:00,18.57,149.4,7.71
,2,2003-08-14,01:30:00,18.57,149.6,7.73
,2,2003-08-14,01:32:00,18.57,149.5,7.83
,2,2003-08-14,01:34:00,18.56,149.4,7.79
,2,2003-08-14,01:36:00,18.56,149.5,7.81
,2,2003-08-14,01:38:00,18.56,149.3,7.69
,2,2003-08-14,01:40:00,18.56,149.5,7.84
,2,2003-08-14,01:42:00,18.55,149.5,7.81
,2,2003-08-14,01:44:00,18.55,149.4,7.91
,2,2003-08-14,01:46:00,18.55,149.3,7.79
,2,2003-08-14,01:48:00,18.54,149.4,7.76
,2,2003-08-14,01:50:00,18.54,149.5,7.81
,2,2003-08-14,01:52:00,18.54,149.4,7.78
,2,2003-08-14,01:54:00,18.53,149.5,7.91
,2,2003-08-14,01:56:00,18.53,149.4,7.76
,2,2003-08-14,01:58:00,18.53,149.4,7.75
,2,2003-08-14,02:00:00,18.53,149.5,7.93
,2,2003-08-14,02:02:00,18.52,149.4,7.78
,2,2003-08-14,02:04:00,18.52,149.5,7.84
,2,2003-08-14,02:06:00,18.51,149.4,7.85
,2,2003-08-14,02:08:00,18.51,149.4,7.83
,2,2003-08-14,02:10:00,18.51,149.4,7.74
,2,2003-08-14,02:12:00,18.51,149.5,7.77
,2,2003-08-14,02:14:00,18.5,149.4,7.78
,2,2003-08-14,02:16:00,18.5,149.4,7.83
,2,2003-08-14,02:18:00,18.5,149.4,7.77
,2,2003-08-14,02:20:00,18.49,149.5,7.74
,2,2003-08-14,02:22:00,18.49,149.4,7.83
,2,2003-08-14,02:24:00,18.49,149.5,7.83
,2,2003-08-14,02:26:00,18.48,149.4,7.84
,2,2003-08-14,02:28:00,18.48,149.4,7.88
,2,2003-08-14,02:30:00,18.48,149.2,7.79
,2,2003-08-14,02:32:00,18.48,149.4,7.84
,2,2003-08-14,02:34:00,18.47,149.4,7.79
,2,2003-08-14,02:36:00,18.47,149.4,7.76
,2,2003-08-14,02:38:00,18.47,149.4,7.78
,2,2003-08-14,02:40:00,18.46,149.4,7.77
,2,2003-08-14,02:42:00,18.46,149.2,7.8
,2,2003-08-14,02:44:00,18.46,149.2,7.83
,2,2003-08-14,02:46:00,18.46,149.2,7.82
,2,2003-08-14,02:48:00,18.45,149.1,7.7
,2,2003-08-14,02:50:00,18.45,149.2,7.87
,2,2003-08-14,02:52:00,18.45,149.2,7.66
,2,2003-08-14,02:54:00,18.44,149.1,7.69
,2,2003-08-14,02:56:00,18.44,149.1,7.84
,2,2003-08-14,02:58:00,18.44,149.1,7.84
,2,2003-08-14,03:00:00,18.44,149.2,7.76
,2,2003-08-14,03:02:00,18.44,149.2,7.81
,2,2003-08-14,03:04:00,18.43,149.1,7.87
,2,2003-08-14,03:06:00,18.43,149.1,7.88
,2,2003-08-14,03:08:00,18.43,149.1,7.91
,2,2003-08-14,03:10:00,18.43,149.1,7.75
,2,2003-08-14,03:12:00,18.42,149.1,7.83
,2,2003-08-14,03:14:00,18.42,149.2,7.85
,2,2003-08-14,03:16:00,18.42,149.2,7.85
,2,2003-08-14,03:18:00,18.42,148.9,7.9
,2,2003-08-14,03:20:00,18.44,148.4,7.79
,2,2003-08-14,03:22:00,18.45,147.7,7.79
,2,2003-08-14,03:24:00,18.45,147.6,7.8
,2,2003-08-14,03:26:00,18.44,147.6,7.75
,2,2003-08-14,03:28:00,18.44,147.6,7.81
,2,2003-08-14,03:30:00,18.44,147.6,7.93
,2,2003-08-14,03:32:00,18.44,147.5,7.82
,2,2003-08-14,03:34:00,18.44,147.6,7.91
,2,2003-08-14,03:36:00,18.44,147.7,7.89
,2,2003-08-14,03:38:00,18.44,147.7,7.92
,2,2003-08-14,03:40:00,18.44,147.7,7.84
,2,2003-08-14,03:42:00,18.44,147.7,7.82
,2,2003-08-14,03:44:00,18.43,147.7,7.75
,2,2003-08-14,03:46:00,18.43,147.7,7.84
,2,2003-08-14,03:48:00,18.43,147.6,7.72
,2,2003-08-14,03:50:00,18.43,147.6,7.86
,2,2003-08-14,03:52:00,18.42,147.5,7.85
,2,2003-08-14,03:54:00,18.42,147.3,7.84
,2,2003-08-14,03:56:00,18.42,147.0,7.84
,2,2003-08-14,03:58:00,18.42,146.8,7.73
,2,2003-08-14,04:00:00,18.41,146.5,7.71
,2,2003-08-14,04:02:00,18.41,146.4,7.79
,2,2003-08-14,04:04:00,18.41,146.1,7.74
,2,2003-08-14,04:06:00,18.41,146.4,7.85
,2,2003-08-14,04:08:00,18.41,146.5,7.85
,2,2003-08-14,04:10:00,18.41,146.5,7.88
,2,2003-08-14,04:12:00,18.4,146.6,7.81
,2,2003-08-14,04:14:00,18.4,146.4,7.77
,2,2003-08-14,04:16:00,18.4,146.1,7.8
,2,2003-08-14,04:18:00,18.4,145.5,7.79
,2,2003-08-14,04:20:00,18.4,144.9,7.92
,2,2003-08-14,04:22:00,18.4,144.5,7.76
,2,2003-08-14,04:24:00,18.41,144.1,7.81
,2,2003-08-14,04:26:00,18.42,144.2,7.71
,2,2003-08-14,04:28:00,18.42,144.3,7.79
,2,2003-08-14,04:30:00,18.43,144.9,7.77
,2,2003-08-14,04:32:00,18.44,145.4,7.75
,2,2003-08-14,04:34:00,18.44,145.8,7.83
,2,2003-08-14,04:36:00,18.44,146.5,7.64
,2,2003-08-14,04:38:00,18.44,147.2,7.84
,2,2003-08-14,04:40:00,18.44,147.3,7.85
,2,2003-08-14,04:42:00,18.44,147.9,7.78
,2,2003-08-14,04:44:00,18.44,148.1,7.75
,2,2003-08-14,04:46:00,18.43,148.7,7.79
,2,2003-08-14,04:48:00,18.43,148.8,7.81
,2,2003-08-14,04:50:00,18.42,148.8,7.76
,2,2003-08-14,04:52:00,18.42,149.1,7.78
,2,2003-08-14,04:54:00,18.42,149.2,7.62
,2,2003-08-14,04:56:00,18.41,149.5,7.84
,2,2003-08-14,04:58:00,18.41,149.5,7.91
,2,2003-08-14,05:00:00,18.4,149.7,7.87
,2,2003-08-14,05:02:00,18.39,149.7,7.82
,2,2003-08-14,05:04:00,18.39,149.7,7.83
,2,2003-08-14,05:06:00,18.39,149.7,7.78
,2,2003-08-14,05:08:00,18.38,149.7,7.8
,2,2003-08-14,05:10:00,18.38,149.9,7.77
,2,2003-08-14,05:12:00,18.38,150.0,7.68
,2,2003-08-14,05:14:00,18.37,150.0,7.94
,2,2003-08-14,05:16:00,18.37,149.9,7.82
,2,2003-08-14,05:18:00,18.37,150.0,7.87
,2,2003-08-14,05:20:00,18.36,149.9,7.88
,2,2003-08-14,05:22:00,18.36,149.9,7.79
,2,2003-08-14,05:24:00,18.35,150.1,7.79
,2,2003-08-14,05:26:00,18.35,150.0,7.79
,2,2003-08-14,05:28:00,18.35,150.0,7.92
,2,2003-08-14,05:30:00,18.35,150.0,7.88
,2,2003-08-14,05:32:00,18.34,150.0,7.85
,2,2003-08-14,05:34:00,18.34,150.0,7.82
,2,2003-08-14,05:36:00,18.34,150.0,7.9
,2,2003-08-14,05:38:00,18.34,150.1,7.76
,2,2003-08-14,05:40:00,18.33,150.1,7.88
,2,2003-08-14,05:42:00,18.33,150.0,7.87
,2,2003-08-14,05:44:00,18.32,150.0,7.86
,2,2003-08-14,05:46:00,18.32,150.0,7.88
,2,2003-08-14,05:48:00,18.32,150.0,7.93
,2,2003-08-14,05:50:00,18.32,150.0,7.94
,2,2003-08-14,05:52:00,18.32,149.8,7.93
,2,2003-08-14,05:54:00,18.31,150.0,7.82
,2,2003-08-14,05:56:00,18.31,149.8,7.79
,2,2003-08-14,05:58:00,18.31,150.0,7.82
,2,2003-08-14,06:00:00,18.3,150.0,7.9
,2,2003-08-14,06:02:00,18.3,149.8,7.77
,2,2003-08-14,06:04:00,18.3,149.8,7.84
,2,2003-08-14,06:06:00,18.29,149.8,7.77
,2,2003-08-14,06:08:00,18.29,149.8,7.82
,2,2003-08-14,06:10:00,18.29,150.0,7.78
,2,2003-08-14,06:12:00,18.29,150.0,7.86
,2,2003-08-14,06:14:00,18.29,150.0,7.81
,2,2003-08-14,06:16:00,18.28,149.8,7.8
,2,2003-08-14,06:18:00,18.28,150.0,7.7
,2,2003-08-14,06:20:00,18.28,149.8,7.82
,2,2003-08-14,06:22:00,18.28,150.0,7.71
,2,2003-08-14,06:24:00,18.28,150.0,7.83
,2,2003-08-14,06:26:00,18.28,150.0,7.86
,2,2003-08-14,06:28:00,18.27,150.0,7.77
,2,2003-08-14,06:30:00,18.27,150.0,7.9
,2,2003-08-14,06:32:00,18.27,150.0,7.82
,2,2003-08-14,06:34:00,18.27,150.0,7.77
,2,2003-08-14,06:36:00,18.26,150.0,7.8
,2,2003-08-14,06:38:00,18.27,150.0,7.82
,2,2003-08-14,06:40:00,18.26,150.0,7.79
,2,2003-08-14,06:42:00,18.26,150.0,7.84
,2,2003-08-14,06:44:00,18.26,150.0,7.85
,2,2003-08-14,06:46:00,18.26,150.0,7.91
,2,2003-08-14,06:48:00,18.26,150.0,7.77
,2,2003-08-14,06:50:00,18.25,149.8,7.89
,2,2003-08-14,06:52:00,18.25,149.8,7.78
,2,2003-08-14,06:54:00,18.25,149.8,7.89
,2,2003-08-14,06:56:00,18.25,149.8,7.88
,2,2003-08-14,06:58:00,18.24,149.8,7.84
,2,2003-08-14,07:00:00,18.24,149.8,7.82
,2,2003-08-14,07:02:00,18.24,149.8,7.88
,2,2003-08-14,07:04:00,18.24,149.8,7.8
,2,2003-08-14,07:06:00,18.24,149.7,7.85
,2,2003-08-14,07:08:00,18.24,149.8,7.87
,2,2003-08-14,07:10:00,18.23,149.8,7.85
,2,2003-08-14,07:12:00,18.23,149.7,7.81
,2,2003-08-14,07:14:00,18.23,149.8,7.88
,2,2003-08-14,07:16:00,18.24,149.8,7.81
,2,2003-08-14,07:18:00,18.23,149.7,7.88
,2,2003-08-14,07:20:00,18.23,149.8,7.88
,2,2003-08-14,07:22:00,18.23,149.7,7.96
,2,2003-08-14,07:24:00,18.23,149.8,7.81
,2,2003-08-14,07:26:00,18.22,149.8,7.76
,2,2003-08-14,07:28:00,18.22,149.8,7.86
,2,2003-08-14,07:30:00,18.22,149.7,7.77
,2,2003-08-14,07:32:00,18.22,149.8,7.77
,2,2003-08-14,07:34:00,18.22,149.7,7.76
,2,2003-08-14,07:36:00,18.22,149.9,7.83
,2,2003-08-14,07:38:00,18.22,149.9,7.74
,2,2003-08-14,07:40:00,18.22,149.9,7.84
,2,2003-08-14,07:42:00,18.22,149.8,7.86
,2,2003-08-14,07:44:00,18.22,149.9,7.92
,2,2003-08-14,07:46:00,18.22,149.8,7.74
,2,2003-08-14,07:48:00,18.22,149.9,7.76
,2,2003-08-14,07:50:00,18.22,149.8,7.76
,2,2003-08-14,07:52:00,18.22,149.8,7.87
,2,2003-08-14,07:54:00,18.22,149.8,7.89
,2,2003-08-14,07:56:00,18.22,149.8,7.7
,2,2003-08-14,07:58:00,18.22,149.8,7.77
,2,2003-08-14,08:00:00,18.22,149.7,7.81
,2,2003-08-14,08:02:00,18.22,149.7,7.9
,2,2003-08-14,08:04:00,18.23,149.8,7.88
,2,2003-08-14,08:06:00,18.23,149.5,7.72
,2,2003-08-14,08:08:00,18.23,149.7,7.81
,2,2003-08-14,08:10:00,18.23,149.7,7.92
,2,2003-08-14,08:12:00,18.23,149.8,7.79
,2,2003-08-14,08:14:00,18.23,149.7,7.89
,2,2003-08-14,08:16:00,18.24,149.8,7.85
,2,2003-08-14,08:18:00,18.24,149.7,7.81
,2,2003-08-14,08:20:00,18.25,149.7,7.77
,2,2003-08-14,08:22:00,18.25,149.7,7.85
,2,2003-08-14,08:24:00,18.25,149.5,7.76
,2,2003-08-14,08:26:00,18.26,149.6,7.85
,2,2003-08-14,08:28:00,18.26,149.7,7.83
,2,2003-08-14,08:30:00,18.27,149.6,7.92
,2,2003-08-14,08:32:00,18.28,149.6,7.88
,2,2003-08-14,08:34:00,18.28,149.4,7.86
,2,2003-08-14,08:36:00,18.28,149.6,7.74
,2,2003-08-14,08:38:00,18.29,149.6,7.81
,2,2003-08-14,08:40:00,18.29,149.6,7.85
,2,2003-08-14,08:42:00,18.29,149.6,7.76
,2,2003-08-14,08:44:00,18.3,149.6,7.77
,2,2003-08-14,08:46:00,18.3,149.4,7.87
,2,2003-08-14,08:48:00,18.3,149.6,7.83
,2,2003-08-14,08:50:00,18.3,149.4,7.78
,2,2003-08-14,08:52:00,18.31,149.4,7.9
,2,2003-08-14,08:54:00,18.31,149.4,7.76
,2,2003-08-14,08:56:00,18.31,149.6,7.78
,2,2003-08-14,08:58:00,18.31,149.6,7.9
,2,2003-08-14,09:00:00,18.32,149.6,7.83
,2,2003-08-14,09:02:00,18.32,149.4,7.93
,2,2003-08-14,09:04:00,18.33,149.3,7.76
,2,2003-08-14,09:06:00,18.34,149.4,7.84
,2,2003-08-14,09:08:00,18.34,149.4,7.83
,2,2003-08-14,09:10:00,18.34,149.5,7.84
,2,2003-08-14,09:12:00,18.35,149.3,7.84
,2,2003-08-14,09:14:00,18.36,149.5,7.95
,2,2003-08-14,09:16:00,18.36,149.3,7.92
,2,2003-08-14,09:18:00,18.37,149.5,7.77
,2,2003-08-14,09:20:00,18.38,149.3,7.85
,2,2003-08-14,09:22:00,18.39,149.3,7.76
,2,2003-08-14,09:24:00,18.39,149.5,7.83
,2,2003-08-14,09:26:00,18.4,149.3,7.86
,2,2003-08-14,09:28:00,18.41,149.3,7.87
,2,2003-08-14,09:30:00,18.42,149.3,7.82
,2,2003-08-14,09:32:00,18.43,149.2,7.86
,2,2003-08-14,09:34:00,18.44,149.4,7.86
,2,2003-08-14,09:36:00,18.45,149.4,7.86
,2,2003-08-14,09:38:00,18.45,149.2,7.77
,2,2003-08-14,09:40:00,18.46,149.2,7.82
,2,2003-08-14,09:42:00,18.47,149.2,7.81
,2,2003-08-14,09:44:00,18.48,149.2,7.86
,2,2003-08-14,09:46:00,18.49,149.2,7.79
,2,2003-08-14,09:48:00,18.5,149.4,7.87
,2,2003-08-14,09:50:00,18.51,149.1,7.88
,2,2003-08-14,09:52:00,18.52,149.1,7.83
,2,2003-08-14,09:54:00,18.53,149.1,7.82
,2,2003-08-14,09:56:00,18.53,149.3,7.76
,2,2003-08-14,09:58:00,18.54,149.1,7.9
,2,2003-08-14,10:00:00,18.55,149.1,7.79
,2,2003-08-14,10:02:00,18.56,149.0,7.85
,2,2003-08-14,10:04:00,18.57,149.0,7.8
,2,2003-08-14,10:06:00,18.59,149.0,7.74
,2,2003-08-14,10:08:00,18.61,149.0,7.73
,2,2003-08-14,10:10:00,18.62,148.9,7.82
,2,2003-08-14,10:12:00,18.63,149.0,7.78
,2,2003-08-14,10:14:00,18.64,148.8,7.87
,2,2003-08-14,10:16:00,18.65,149.0,7.9
,2,2003-08-14,10:18:00,18.66,149.0,7.74
